issue,issue-sum,service,service-sum,agree,disagree,noidea,category1,category2,category3,category4
청년 실업,3361547901000.0,가락동농수산물도매시장 시설현대화,21943000000.0,1,6,0,농림해양수산,농업ㆍ농촌,믿을 수 있는 농수산물 유통환경 조성,농수산물 유통 선진화
청년 실업,3361547901000.0,희망리본사업,3519936000.0,2,0,1,사회복지,취약계층지원,저소득시민 자활지원,저소득시민 자활사업 운영지원
청년 실업,3361547901000.0,자전거도로 유지보수,2600000000.0,0,4,0,수송및교통,대중교통ㆍ물류등기타,자전거이용활성화 및 교통환경 개선,자전거이용시설 확충 및 관리
청년 실업,3361547901000.0,서울시민  생활체육대회 개최,440000000,1,4,1,문화및관광,체육,시민체육 및 국제스포츠 진흥발전,생활체육 육성
청년 실업,3361547901000.0,어르신 치매예방 독서토론 사업,40384000,0,4,0,문화및관광,문화예술,도서관 및 독서문화 진흥,독서문화 진흥
청년 실업,3361547901000.0,응암동 593-31~747-1 외 1개소 사각형거 보수보강,1000000000,0,4,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
청년 실업,3361547901000.0,관악산도시자연공원 관악산입구 재정비,0,0,3,1,국토및지역개발,지역및도시,생활권 공원확충,도심공원 확충
청년 실업,3361547901000.0,구급장비 유지관리 및 보강,2426810000.0,0,2,0,공공질서및안전,소방,소방재난능력의 향상으로 안정적인 재난시스템 구축,"특수구조, 구급장비 보강 및 훈련"
청년 실업,3361547901000.0,비정규직 고용개선 지원,0,3,0,0,사회복지,노동,실업 없는 살기좋은 서울 구축,사회적 일자리 제공
청년 실업,3361547901000.0,어린이교통안전시설물 정비사업(주민참여),3390000000.0,0,4,0,수송및교통,대중교통ㆍ물류등기타,자전거이용활성화 및 교통환경 개선,교통약자 이동편의 증진
청년 실업,3361547901000.0,무학초 화장실 개선사업(주민참여),300000000,1,3,0,교육,유아및초중등교육,학교지원 및 우수인재양성,학교교육 지원
청년 실업,3361547901000.0,청계천복개(좌안) 보수공사,483000000,1,4,0,수송및교통,도로,도로시설관리,하천복개구조물 관리
청년 실업,3361547901000.0,마포유수지 일대 도시계획적 활용방안 수립,100000000,0,3,0,국토및지역개발,지역및도시,도시재생의 발전기반 제고,도시재생연구
청년 실업,3361547901000.0,자연생태 체험교실(생태모니터링) 운영,139000000,0,4,2,환경보호,자연,생태계 복원 및 보전과 야생동식물 보호,생태계 보전사업
청년 실업,3361547901000.0,고문서·전적류 등록해제,63850000,1,5,0,문화및관광,문화예술,역사와 문화의 복합공간 창조,소장유물 확보 및 보존
청년 실업,3361547901000.0,가족학교 운영지원,408000000,0,3,0,사회복지,보육ㆍ가족및여성,행복한 가족만들기 및 아동복지 증진,건강한 가정 조성지원 확대
청년 실업,3361547901000.0,반환금 및 기타,260918000,1,4,0,환경보호,대기,재무활동(기후환경본부 기후변화대응과),보전지출
청년 실업,3361547901000.0,시립청소년특화시설 위탁운영 지원,6058294000.0,3,4,0,사회복지,노인ㆍ청소년,건전한 청소년육성 및 복지서비스 증진,청소년시설 확충 및 운영개선 추진
청년 실업,3361547901000.0,터널 및 지하차도 전력설비 개량공사,1489000000,0,5,0,수송및교통,도로,도로시설관리,기전시설물 관리
청년 실업,3361547901000.0,기본경비,59001000,0,5,0,기타,기타,행정운영경비(도시재생본부 주거환경개선과),기본경비
청년 실업,3361547901000.0,도시철도 9호선 3단계 건설,203978000000.0,0,3,1,수송및교통,도시철도,도시철도 건설,도시철도 건설사업
청년 실업,3361547901000.0,박물관 정보화,578395000,0,3,0,문화및관광,문화예술,역사와 문화의 복합공간 창조,관람 지원기반 구축
청년 실업,3361547901000.0,모바일 등 다양한 매체 활용 정보제공,279300000,3,2,0,일반공공행정,일반행정,뉴미디어 활용 시민과의 소통 활성화,뉴미디어 트렌드에 맞는 채널 및 콘텐츠 보급 확산
청년 실업,3361547901000.0,여성주간기념행사,20000000,1,5,0,사회복지,보육ㆍ가족및여성,양성평등 및 여성복지증진,여성의 사회참여 확대
청년 실업,3361547901000.0,노숙인시설 기능보강,1779428000,1,3,0,사회복지,보육ㆍ가족및여성,양성평등 및 여성복지증진,보호필요여성의 복지향상
청년 실업,3361547901000.0,향토 핵심자원 사업화 지원,240000000,1,1,0,산업ㆍ중소기업,산업진흥ㆍ고도화,활력이 넘치는 경제 환경 구축,기업활동 지원체계 구축
청년 실업,3361547901000.0,수출보험(보증)료 지원,500000000,0,6,0,산업ㆍ중소기업,무역및투자유치,투자유치 활성화,매력적인 투자환경 조성
청년 실업,3361547901000.0,공무직 노사관리,258660000,1,3,0,일반공공행정,일반행정,화합과 사람 중심의 성장인사 운영,인사관리 운영
청년 실업,3361547901000.0,인천앞바다 쓰레기처리 비용 분담,1254000000,1,5,0,환경보호,상하수도ㆍ수질,깨끗한 물관리,물환경개선 및 관리
청년 실업,3361547901000.0,기본경비,42541000,1,6,0,기타,기타,행정운영경비(푸른도시국 자연생태과),기본경비
청년 실업,3361547901000.0,아리수 인식 개선사업,3492620000.0,1,4,0,환경보호,상하수도ㆍ수질,아리수 인식개선 및 신뢰도 향상,소통과 공감을 통한 아리수 인식개선
청년 실업,3361547901000.0,원산지표시제 홍보 및 교육,38500000,0,6,0,보건,식품의약안전,식품안전성 관리향상,원산지관리
청년 실업,3361547901000.0,취약계층 A형간염 예방관리사업,0,0,3,0,보건,보건의료,생활보건 관리 향상,생활보건 예방관리
청년 실업,3361547901000.0,반환금및기타(집단에너지 특별회계),300000000,0,4,2,환경보호,대기,재무활동(기후환경본부 녹색에너지과),보전지출(집단에너지)
청년 실업,3361547901000.0,지역예술교육센터 조성,1000000000,4,5,0,문화및관광,문화예술,문화도시 서울 구현,문화향유공간 및 문화기반시설 조성
청년 실업,3361547901000.0,서울약령시 한방문화축제,0,0,2,0,문화및관광,관광,서울만의 특화관광자원을 활용한 서울관광 활성화,서울관광자원을 활용한 행사 및 상품운영
청년 실업,3361547901000.0,방학동 620~690-79 외 1개소 사각형거 보수보강,1450000000,0,2,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
청년 실업,3361547901000.0,의정백서 및 의정활동 홍보 화보집 제작,0,0,7,1,일반공공행정,입법및선거관리,의정활동의 적극홍보 및 정보화 사업 추진,의정활동 홍보 사업
청년 실업,3361547901000.0,시도지사협의회 국제화 참여 분담금,500000000,1,2,1,산업ㆍ중소기업,무역및투자유치,국제교류협력 추진,세계 대도시와의 교류협력
청년 실업,3361547901000.0,부조리신고 보상 및 클린신고 표창,23400000,1,4,1,일반공공행정,일반행정,부조리 사전예방기능 강화,"공무원 행동강령을 바탕으로 클린, 부조리신고 활성화"
청년 실업,3361547901000.0,국고보조금 반납,0,2,5,0,수송및교통,대중교통ㆍ물류등기타,재무활동(도시교통본부 교통운영과),보전지출
청년 실업,3361547901000.0,영동6교 보수공사,0,3,7,0,수송및교통,도로,교량관리,일반교량관리
청년 실업,3361547901000.0,압구정동 486 주변 외 3개소 사각형거 보수보강,1500000000,0,2,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
청년 실업,3361547901000.0,"안양천 보행자 전용도로 설치(양천구, 주민참여)",350000000,0,3,0,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
청년 실업,3361547901000.0,한강공원 기전시설 유지관리,2120000000,0,5,0,환경보호,환경보호일반,한강공원 관리 및 운영,한강공원시설 관리 및 개선
청년 실업,3361547901000.0,서울인쇄센터 지원,534510000,2,1,1,산업ㆍ중소기업,산업진흥ㆍ고도화,활력이 넘치는 경제 환경 구축,기업활동 지원체계 구축
청년 실업,3361547901000.0,사회적경제 인식제고,370000000,1,0,1,사회복지,사회복지일반,사회적경제 생태계 조성,사회적경제 인프라 구축
청년 실업,3361547901000.0,강서구 등촌경로당 시설개보수 사업(주민참여),0,0,3,0,사회복지,노인ㆍ청소년,어르신복지 수준향상 및 장사시설 운영 내실화,어르신 사회활동 지원
청년 실업,3361547901000.0,서울 재사용 플라자 조성,4850000000.0,0,3,0,환경보호,폐기물,효율적인 폐기물처리,생활폐기물 재활용 극대화
청년 실업,3361547901000.0,한양도성 유네스코 등재신청서 작성 및 등재 추진,141000000,0,5,0,문화및관광,문화재,한양도성 보존 관리 활용,한양도성 세계유산등재 및 시민 참여 활성화
청년 실업,3361547901000.0,구로(궁동) 청소년문화의 집 건립지원,0,1,6,0,사회복지,노인ㆍ청소년,건전한 청소년육성 및 복지서비스 증진,청소년시설 확충 및 운영개선 추진
청년 실업,3361547901000.0,한강대로 23길 55~양녕로 496 간 사각형거 보수보강,1000000000,2,5,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
청년 실업,3361547901000.0,조원동 저지대지역 침수해소,200000000,1,3,0,국토및지역개발,수자원,치수 및 하천 관리,수방대책 사업
청년 실업,3361547901000.0,개화근린공원(강서) 조성,370000000,0,8,0,국토및지역개발,지역및도시,생활권 공원확충,미집행 공원조성
청년 실업,3361547901000.0,지하철 1~4호선 노후시설 재투자,33184000000.0,1,6,0,수송및교통,대중교통ㆍ물류등기타,교통체계 구축 및 개선,지하철 수송력 증대 및 시설개선(도시철도특)
청년 실업,3361547901000.0,거마도서관 시설개선으로 아이들의 꿈을 찾아주세요(주민참여),60000000,0,3,0,문화및관광,문화예술,도서관 및 독서문화 진흥,도서관 육성지원
청년 실업,3361547901000.0,지하차도 노후배수시설 정비공사,553000000,0,3,0,수송및교통,도로,도로시설관리,기전시설물 관리
청년 실업,3361547901000.0,"화곡동 56-33~410-244호 간 하수관 개량(강서구, 주민참여)",350000000,0,2,0,환경보호,상하수도ㆍ수질,하수도 관리(주민참여),하수관로 정비(주민참여-일반회계)
청년 실업,3361547901000.0,가리봉 배수분구 하수관로 종합정비,6000000000.0,0,4,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 종합정비
청년 실업,3361547901000.0,도시계획 정책자문단 운영,40000000,0,5,1,국토및지역개발,지역및도시,도시계획의 발전기반 제고,도시발전연구
청년 실업,3361547901000.0,시민안전교육 강화,430925000,0,3,1,공공질서및안전,소방,소방재난능력의 향상으로 안정적인 재난시스템 구축,재난교육 및 훈련
청년 실업,3361547901000.0,소방차량 대폐차,10076000000.0,0,5,0,공공질서및안전,소방,소방재난능력의 향상으로 안정적인 재난시스템 구축,소방차량 운영관리
청년 실업,3361547901000.0,사당 배수지 건설공사,444000000,3,7,0,환경보호,상하수도ㆍ수질,안정된 아리수 공급체계 구축,안정된 공급을 위한 배수지 확충 및 관리
청년 실업,3361547901000.0,책드림(DREAM) 소통드림 북차북차(book! tea!)(주민참여),300000000,0,3,1,일반공공행정,일반행정,마을공동체를 회복하여 따뜻한 서울조성,주민주도의 마을공동체 회복지원
청년 실업,3361547901000.0,시립묘지 노후위험도로 안전정비사업,800000000,1,3,1,사회복지,노인ㆍ청소년,어르신복지 수준향상 및 장사시설 운영 내실화,장사시설의 현대화 및 운영 내실화
청년 실업,3361547901000.0,길고양이 중성화(TNR)사업,536000000,0,6,1,농림해양수산,농업ㆍ농촌,선진형 동물보호시스템 구축,동물보호 및 복지수준 향상
청년 실업,3361547901000.0,안심하고 다닐 수 있는 뒷골목 환경정비(마포구 주민참여),100000000,1,3,1,수송및교통,도로,도로시설물 관리,도로 및 도로부속물 관리
청년 실업,3361547901000.0,반포천2복개 포장공사,946000000,0,4,0,수송및교통,도로,도로시설관리,하천복개구조물 관리
청년 실업,3361547901000.0,가양동 1459~1467번지 외 2개소 하수관로 정비,0,0,4,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
청년 실업,3361547901000.0,"서울시 R&D 지구(양재,우면) 육성 종합 계획 수립",200000000,2,2,0,국토및지역개발,지역및도시,도시계획의 발전기반 제고,도시발전연구
